date,price,beds,baths,house_type,sqft,year_built,postal_code,state,city,county,basement,beach,beautiful_backyard,boat_dock,central_air,central_heat,city_view,clubhouse,community_center,community_elevator,community_gym,community_park,community_swimming_pool,cul_de_sac,dining_room,disability_features,dishwasher,dog_kennel,dual_master_bedroom,elevator,fireplace,floor_plan,front_porch,furnished,furniture,gated_community,greenbelt,greenhouse,helipad,hill_or_mountain_view,kitchen_island,lake,library,new_construction,ocean_view,outdoor_kitchen,park,pets_allowed,playground,pond,river_view,shopping,smart_homes,wine_cellar
2023-11-06,2700000.0,9,6,multi_family,8170.0,1912,10463.0,NY,Bronx,Bronx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-11-02,2700000.0,0,0,land,2293.2662584751624,1941,12529.0,NY,Hillsdale,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-02-13,2700000.0,5,4,single_family,6020.0,1953,12491.0,NY,Hurley,Ulster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-02,2700000.0,4,3,single_family,2100.0,1976,11976.0,NY,Water Mill,Suffolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-10-15,2700000.0,5,4,single_family,6020.0,1948,12491.0,NY,Hurley,Ulster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-12,2725000.0,5,5,single_family,3884.0,1917,10506.0,NY,Bedford,Westchester,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28,2725000.0,5,5,single_family,3884.0,1917,10506.0,NY,Bedford,Westchester,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,2750000.0,3,3,townhomes,3704.4285714285716,1785,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-08-11,2750000.0,4,4,single_family,4250.666666666667,2010,11545.0,NY,Brookville,Nassau,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-28,2750000.0,6,4,townhomes,4000.0,1900,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,2750000.0,2,2,coop,3704.4285714285716,1920,10023.0,NY,New York,New York,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2023-08-15,2750000.0,3,4,single_family,4544.0,2023,12522.0,NY,Millbrook,Dutchess,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-22,2750000.0,5,4,townhomes,4960.0,1899,10023.0,NY,New York,New York,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-27,2750000.0,6,4,townhomes,4000.0,1900,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-22,2750000.0,3,3,townhomes,3704.4285714285716,1785,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-12-18,2750000.0,3,3,townhomes,3704.4285714285716,1785,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-10-14,2750000.0,4,3,condos,2876.0,2007,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-09-28,2750000.0,4,3,coop,3704.4285714285716,1907,10023.0,NY,New York,New York,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-10-19,2750000.0,4,6,single_family,2671.6997093955893,2002,11976.0,NY,Water Mill,Suffolk,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2023-08-27,2750000.0,4,2,coop,3704.4285714285716,1961,10023.0,NY,New York,New York,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-14,2750000.0,6,4,townhomes,4000.0,1900,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-08,2750000.0,6,4,townhomes,4000.0,1900,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-28,2750000.0,4,3,coop,3704.4285714285716,1907,10023.0,NY,New York,New York,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-11-02,2750000.0,4,5,single_family,4499.0,1937,10524.0,NY,Garrison,Putnam,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
2024-02-25,2750000.0,2,3,condos,2095.0,1985,10023.0,NY,New York,New York,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2023-10-01,2751000.0,22,21,multi_family,2200.566917293233,1935,12207.0,NY,Albany,Albany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-11,2751000.0,22,21,multi_family,2200.566917293233,1935,12207.0,NY,Albany,Albany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23,2760000.0,6,7,single_family,6958.0,1995,10506.0,NY,Bedford,Westchester,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-22,2788800.0,5,5,multi_family,4160.0,1990,11201.0,NY,Brooklyn,Kings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,2790000.0,6,10,townhomes,4720.0,1910,10023.0,NY,New York,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,2790000.0,6,10,townhomes,4720.0,1910,10023.0,NY,New York,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,2795000.0,1,1,coop,3268.0,1900,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-12-23,2795000.0,3,2,condos,1432.0,2018,11201.0,NY,Brooklyn,Kings,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2023-08-18,2795000.0,7,4,townhomes,4240.0,1938,10023.0,NY,New York,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-10-22,2795000.0,1,1,coop,3268.0,1900,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-09-07,2795000.0,5,3,single_family,3944.0,1961,10506.0,NY,Bedford,Westchester,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-05,2795000.0,6,3,single_family,4474.0,1902,13607.0,NY,Alexandria Bay,Jefferson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-10,2795000.0,3,2,coop,2296.0,1925,10023.0,NY,New York,New York,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-07,2795000.0,5,7,single_family,6592.0,1999,10506.0,NY,Bedford,Westchester,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23,2795000.0,1,1,coop,3268.0,1900,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-11-28,2799000.0,4,4,single_family,11000.0,1950,14521.0,NY,Ovid,Seneca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-14,2799000.0,3,3,condos,2708.0,1900,10023.0,NY,New York,New York,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2023-11-23,2799000.0,2,2,coop,2708.0,1916,10023.0,NY,New York,New York,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2023-11-15,2799000.0,4,4,single_family,11000.0,1950,14521.0,NY,Ovid,Seneca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,2800000.0,5,4,single_family,3537.0,1941,12529.0,NY,Hillsdale,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,2800000.0,5,4,single_family,3537.0,1941,12529.0,NY,Hillsdale,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,2800000.0,7,9,single_family,6768.0,1967,11545.0,NY,Brookville,Nassau,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2023-08-17,2800000.0,5,4,single_family,3537.0,1941,12529.0,NY,Hillsdale,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,2800000.0,5,4,single_family,3537.0,1941,12529.0,NY,Hillsdale,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06,2800000.0,3,4,condos,3485.0,2015,11201.0,NY,Brooklyn,Kings,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2023-08-08,2820000.0,4,3,coop,2549.952249159659,1924,10023.0,NY,New York,New York,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-11-21,2820000.0,4,3,coop,2549.952249159659,1924,10023.0,NY,New York,New York,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-10-27,2830000.0,6,3,townhomes,3210.0,1951,11201.0,NY,Brooklyn,Kings,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-29,2840000.0,3,3,condos,1856.0,2023,10023.0,NY,New York,New York,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2024-01-12,2850000.0,3,3,coop,2549.952249159659,1960,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2023-11-12,2850000.0,3,4,single_family,3000.0,2001,11976.0,NY,Water Mill,Suffolk,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,2850000.0,3,3,coop,2549.952249159659,1892,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-09-08,2850000.0,5,5,single_family,5800.0,1925,10506.0,NY,Bedford,Westchester,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-02-02,2850000.0,4,5,single_family,4400.0,1923,11545.0,NY,Brookville,Nassau,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,2850000.0,4,5,single_family,3000.0,1970,11976.0,NY,Water Mill,Suffolk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-08-30,2850000.0,6,5,single_family,4400.0,1962,11545.0,NY,Brookville,Nassau,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-24,2899000.0,3,2,apartment,1485.0,2020,11201.0,NY,Brooklyn,Kings,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2023-09-20,2899000.0,5,6,single_family,1455.6160190756354,2024,11102.0,NY,Queens,Queens,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-03-27,2899000.0,3,2,apartment,1485.0,2020,11201.0,NY,Brooklyn,Kings,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2024-02-14,2900000.0,0,0,land,1798.4643097643097,1975,12737.0,NY,Lumberland,Sullivan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-29,2900000.0,0,0,land,1798.4643097643097,1975,12737.0,NY,Lumberland,Sullivan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-10-08,2900000.0,3,3,condo_townhome_rowhome_coop,1564.0,1938,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-11-03,2900000.0,4,4,single_family,2403.0,1960,11976.0,NY,Water Mill,Suffolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,2900000.0,8,4,duplex_triplex,2403.0,1920,12824.0,NY,Bolton Landing,Warren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,2900000.0,0,0,land,1798.4643097643097,1975,12737.0,NY,Lumberland,Sullivan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-08-31,2925000.0,3,4,coop,2549.952249159659,1953,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,2950000.0,3,0,land,2358.0,1976,11976.0,NY,Water Mill,Suffolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,2950000.0,2,3,condos,1875.0,2001,10023.0,NY,New York,New York,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2023-12-12,2950000.0,4,3,coop,2291.6666666666665,1924,10023.0,NY,New York,New York,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-10-26,2950000.0,6,4,single_family,2358.0,2005,11976.0,NY,Water Mill,Suffolk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-29,2950000.0,3,3,coop,2500.0,1926,10023.0,NY,New York,New York,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-24,2950000.0,2,2,coop,2291.6666666666665,1900,10023.0,NY,New York,New York,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-12,2950000.0,10,11,single_family,10000.0,1906,14521.0,NY,Ovid,Seneca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,2950000.0,2,2,coop,2291.6666666666665,1929,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-03-09,2950000.0,10,11,single_family,10000.0,1906,14521.0,NY,Ovid,Seneca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,2950000.0,6,7,single_family,2363.8986203817676,1990,11545.0,NY,Brookville,Nassau,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-11,2950000.0,3,3,coop,2291.6666666666665,1926,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-02-29,2950000.0,4,5,single_family,3216.0,2003,11976.0,NY,Water Mill,Suffolk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-11,2950000.0,12,13,single_family,7740.0,1967,12946.0,NY,Lake Placid,Essex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-13,2950000.0,0,0,multi_family,5352.0,1968,14203.0,NY,Buffalo,Erie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-07,2950000.0,3,3,coop,2500.0,1926,10023.0,NY,New York,New York,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-22,2950000.0,2,1,single_family,1500.0,1950,11976.0,NY,Water Mill,Suffolk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,2970000.0,3,3,condos,1910.0,2023,10023.0,NY,New York,New York,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2023-08-17,2975000.0,4,4,single_family,2417.0,1973,11976.0,NY,Water Mill,Suffolk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,2975000.0,4,4,single_family,2417.0,1973,11976.0,NY,Water Mill,Suffolk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,2980000.0,4,5,single_family,4353.0,1954,11545.0,NY,Brookville,Nassau,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,2980000.0,2,3,condos,1447.0,1999,10023.0,NY,New York,New York,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-09,2980000.0,2,3,condos,1447.0,1999,10023.0,NY,New York,New York,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,2990000.0,5,3,single_family,2850.0,1902,11976.0,NY,Water Mill,Suffolk,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-02-15,2990000.0,5,3,single_family,2850.0,1902,11976.0,NY,Water Mill,Suffolk,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023-11-12,2995000.0,4,4,multi_family,1929.9287267720943,1951,11201.0,NY,Brooklyn,Kings,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,2995000.0,4,3,single_family,3000.0,2024,11976.0,NY,Water Mill,Suffolk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-11-18,2995000.0,6,5,townhomes,3467.0,1938,10023.0,NY,New York,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,2995000.0,3,3,single_family,2200.0,1935,11976.0,NY,Water Mill,Suffolk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,2995000.0,3,2,single_family,2466.6666666666665,1976,11976.0,NY,Water Mill,Suffolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-08-21,2995000.0,2,3,condos,1984.0,2012,10506.0,NY,Bedford,Westchester,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
